iso3;ECO_NAME;from;to;ef_soc;ef_biomass_above;ef_biomass_below;ef_biomass;pools_covered
KEN;Somali Acacia-Commiphora bushlands and thickets;forest;nonveg;;1,576363433;-16,46619309;-14,88982965;biomass only
KEN;Somali Acacia-Commiphora bushlands and thickets;forest;otherland;;-0,545900554;-27,12467117;-27,67057173;biomass only
KEN;Somali Acacia-Commiphora bushlands and thickets;forest;pasture;;3,667054384;0,76080823;4,427862614;biomass only
KEN;Somali Acacia-Commiphora bushlands and thickets;nonveg;cropland;;-2,736384134;10,3780064;7,641622264;biomass only
KEN;Somali Acacia-Commiphora bushlands and thickets;nonveg;forest;;-1,576363433;16,46619309;14,88982965;biomass only
KEN;Somali Acacia-Commiphora bushlands and thickets;nonveg;otherland;;-2,122263987;-10,65847809;-12,78074208;biomass only
KEN;Somali Acacia-Commiphora bushlands and thickets;nonveg;pasture;;2,090690951;17,22700131;19,31769227;biomass only
KEN;Somali Acacia-Commiphora bushlands and thickets;other;cropland;1,311579796;;;;soc only
KEN;Somali Acacia-Commiphora bushlands and thickets;other;pasture;-0,715339903;;;;soc only
KEN;Somali Acacia-Commiphora bushlands and thickets;otherland;cropland;;-0,614120147;21,03648449;20,42236434;biomass only
KEN;Somali Acacia-Commiphora bushlands and thickets;otherland;forest;;0,545900554;27,12467117;27,67057173;biomass only
KEN;Somali Acacia-Commiphora bushlands and thickets;otherland;nonveg;;2,122263987;10,65847809;12,78074208;biomass only
KEN;Somali Acacia-Commiphora bushlands and thickets;otherland;pasture;;4,212954938;27,8854794;32,09843434;biomass only
KEN;Somali Acacia-Commiphora bushlands and thickets;pasture;cropland;2,026919699;-4,827075085;-6,848994917;-11,67607;soc + biomass
KEN;Somali Acacia-Commiphora bushlands and thickets;pasture;forest;;-3,667054384;-0,76080823;-4,427862614;biomass only
KEN;Somali Acacia-Commiphora bushlands and thickets;pasture;nonveg;;-2,090690951;-17,22700131;-19,31769227;biomass only
KEN;Somali Acacia-Commiphora bushlands and thickets;pasture;other;0,715339903;;;;soc only
KEN;Somali Acacia-Commiphora bushlands and thickets;pasture;otherland;;-4,212954938;-27,8854794;-32,09843434;biomass only
KEN;Southern Acacia-Commiphora bushlands and thickets;cropland;forest;;-15,63679997;-8,963059575;-24,59985955;biomass only
KEN;Southern Acacia-Commiphora bushlands and thickets;cropland;nonveg;;-7,226605717;-7,586363796;-14,81296951;biomass only
KEN;Southern Acacia-Commiphora bushlands and thickets;cropland;other;-0,542352731;;;;soc only
KEN;Southern Acacia-Commiphora bushlands and thickets;cropland;otherland;;-7,764141255;-28,98272878;-36,74687003;biomass only
KEN;Southern Acacia-Commiphora bushlands and thickets;cropland;pasture;3,519808592;1,681530446;-3,691912562;-2,010382116;soc + biomass
KEN;Southern Acacia-Commiphora bushlands and thickets;forest;cropland;;15,63679997;8,963059575;24,59985955;biomass only
KEN;Southern Acacia-Commiphora bushlands and thickets;forest;nonveg;;8,410194257;1,376695779;9,786890036;biomass only
KEN;Southern Acacia-Commiphora bushlands and thickets;forest;otherland;;7,872658718;-20,0196692;-12,14701048;biomass only
KEN;Southern Acacia-Commiphora bushlands and thickets;forest;pasture;;17,31833042;5,271147013;22,58947743;biomass only
KEN;Southern Acacia-Commiphora bushlands and thickets;nonveg;cropland;;7,226605717;7,586363796;14,81296951;biomass only
KEN;Southern Acacia-Commiphora bushlands and thickets;nonveg;forest;;-8,410194257;-1,376695779;-9,786890036;biomass only
KEN;Southern Acacia-Commiphora bushlands and thickets;nonveg;otherland;;-0,537535538;-21,39636498;-21,93390052;biomass only
KEN;Southern Acacia-Commiphora bushlands and thickets;nonveg;pasture;;8,908136163;3,894451234;12,8025874;biomass only
KEN;Southern Acacia-Commiphora bushlands and thickets;other;cropland;0,542352731;;;;soc only
KEN;Southern Acacia-Commiphora bushlands and thickets;other;pasture;4,062161323;;;;soc only
KEN;Southern Acacia-Commiphora bushlands and thickets;otherland;cropland;;7,764141255;28,98272878;36,74687003;biomass only
KEN;Southern Acacia-Commiphora bushlands and thickets;otherland;forest;;-7,872658718;20,0196692;12,14701048;biomass only
KEN;Southern Acacia-Commiphora bushlands and thickets;otherland;nonveg;;0,537535538;21,39636498;21,93390052;biomass only
KEN;Southern Acacia-Commiphora bushlands and thickets;otherland;pasture;;9,445671702;25,29081622;34,73648792;biomass only
KEN;Southern Acacia-Commiphora bushlands and thickets;pasture;cropland;-3,519808592;-1,681530446;3,691912562;2,010382116;soc + biomass
KEN;Southern Acacia-Commiphora bushlands and thickets;pasture;forest;;-17,31833042;-5,271147013;-22,58947743;biomass only
KEN;Southern Acacia-Commiphora bushlands and thickets;pasture;nonveg;;-8,908136163;-3,894451234;-12,8025874;biomass only
KEN;Southern Acacia-Commiphora bushlands and thickets;pasture;other;-4,062161323;;;;soc only
KEN;Southern Acacia-Commiphora bushlands and thickets;pasture;otherland;;-9,445671702;-25,29081622;-34,73648792;biomass only
KEN;Victoria Basin forest-savanna;cropland;forest;;-11,16433565;-6,71596562;-17,88030127;biomass only
KEN;Victoria Basin forest-savanna;cropland;nonveg;;-0,957537214;-2,363939618;-3,321476831;biomass only
KEN;Victoria Basin forest-savanna;cropland;other;-0,769911416;;;;soc only
KEN;Victoria Basin forest-savanna;cropland;otherland;;-2,017205675;-30,46989017;-32,48709585;biomass only
KEN;Victoria Basin forest-savanna;cropland;pasture;-1,834687336;-1,693837569;-1,486338749;-3,180176318;soc + biomass
KEN;Victoria Basin forest-savanna;forest;cropland;;11,16433565;6,71596562;17,88030127;biomass only
KEN;Victoria Basin forest-savanna;forest;nonveg;;10,20679844;4,352026002;14,55882444;biomass only
KEN;Victoria Basin forest-savanna;forest;otherland;;9,147129977;-23,75392455;-14,60679458;biomass only
KEN;Victoria Basin forest-savanna;forest;pasture;;9,470498083;5,229626871;14,70012495;biomass only
KEN;Victoria Basin forest-savanna;nonveg;cropland;;0,957537214;2,363939618;3,321476831;biomass only
KEN;Victoria Basin forest-savanna;nonveg;forest;;-10,20679844;-4,352026002;-14,55882444;biomass only
KEN;Victoria Basin forest-savanna;nonveg;otherland;;-1,059668462;-28,10595055;-29,16561902;biomass only
KEN;Victoria Basin forest-savanna;nonveg;pasture;;-0,736300356;0,877600869;0,141300513;biomass only
KEN;Victoria Basin forest-savanna;other;cropland;0,769911416;;;;soc only
KEN;Victoria Basin forest-savanna;other;pasture;-1,06477592;;;;soc only
KEN;Victoria Basin forest-savanna;otherland;cropland;;2,017205675;30,46989017;32,48709585;biomass only
KEN;Victoria Basin forest-savanna;otherland;forest;;-9,147129977;23,75392455;14,60679458;biomass only
KEN;Victoria Basin forest-savanna;otherland;nonveg;;1,059668462;28,10595055;29,16561902;biomass only
KEN;Victoria Basin forest-savanna;otherland;pasture;;0,323368106;28,98355142;29,30691953;biomass only
KEN;Victoria Basin forest-savanna;pasture;cropland;1,834687336;1,693837569;1,486338749;3,180176318;soc + biomass
KEN;Victoria Basin forest-savanna;pasture;forest;;-9,470498083;-5,229626871;-14,70012495;biomass only
KEN;Victoria Basin forest-savanna;pasture;nonveg;;0,736300356;-0,877600869;-0,141300513;biomass only
KEN;Victoria Basin forest-savanna;pasture;other;1,06477592;;;;soc only
KEN;Victoria Basin forest-savanna;pasture;otherland;;-0,323368106;-28,98355142;-29,30691953;biomass only
KGZ;;cropland;forest;;-19,31203786;-9,155830323;-28,46786818;biomass only
KGZ;;cropland;nonveg;;3,390285061;1,370419463;4,760704524;biomass only
KGZ;;cropland;other;-0,8348808;;;;soc only
KGZ;;cropland;otherland;;2,389372467;-0,638318298;1,751054169;biomass only
KGZ;;cropland;pasture;2,001387769;-0,386806875;-4,943552591;-5,330359466;soc + biomass
KGZ;;forest;cropland;;19,31203786;9,155830323;28,46786818;biomass only
KGZ;;forest;nonveg;;22,70232292;10,52624979;33,22857271;biomass only
KGZ;;forest;otherland;;21,70141033;8,517512025;30,21892235;biomass only
KGZ;;forest;pasture;;18,92523099;4,212277732;23,13750872;biomass only
KGZ;;nonveg;cropland;;-3,390285061;-1,370419463;-4,760704524;biomass only
KGZ;;nonveg;forest;;-22,70232292;-10,52624979;-33,22857271;biomass only
KGZ;;nonveg;otherland;;-1,000912594;-2,00873776;-3,009650354;biomass only
KGZ;;nonveg;pasture;;-3,777091936;-6,313972053;-10,09106399;biomass only
KGZ;;other;cropland;0,8348808;;;;soc only
KGZ;;other;pasture;2,836268569;;;;soc only
KGZ;;otherland;cropland;;-2,389372467;0,638318298;-1,751054169;biomass only
KGZ;;otherland;forest;;-21,70141033;-8,517512025;-30,21892235;biomass only
KGZ;;otherland;nonveg;;1,000912594;2,00873776;3,009650354;biomass only
KGZ;;otherland;pasture;;-2,776179342;-4,305234293;-7,081413635;biomass only
KGZ;;pasture;cropland;-2,001387769;0,386806875;4,943552591;5,330359466;soc + biomass
KGZ;;pasture;forest;;-18,92523099;-4,212277732;-23,13750872;biomass only
KGZ;;pasture;nonveg;;3,777091936;6,313972053;10,09106399;biomass only
KGZ;;pasture;other;-2,836268569;;;;soc only
KGZ;;pasture;otherland;;2,776179342;4,305234293;7,081413635;biomass only
KGZ;Alai-Western Tian Shan steppe;cropland;forest;;1,146191645;-1,093905733;0,052285912;biomass only
KGZ;Alai-Western Tian Shan steppe;cropland;nonveg;;1,265096603;-0,775749237;0,489347366;biomass only
KGZ;Alai-Western Tian Shan steppe;cropland;other;-0,122793208;;;;soc only
KGZ;Alai-Western Tian Shan steppe;cropland;otherland;;0,785825295;-2,808263836;-2,022438541;biomass only
KGZ;Alai-Western Tian Shan steppe;cropland;pasture;-3,033062915;0,810479483;-2,696599663;-1,88612018;soc + biomass
KGZ;Alai-Western Tian Shan steppe;forest;cropland;;-1,146191645;1,093905733;-0,052285912;biomass only
KGZ;Alai-Western Tian Shan steppe;forest;nonveg;;0,118904958;0,318156496;0,437061455;biomass only
KGZ;Alai-Western Tian Shan steppe;forest;otherland;;-0,36036635;-1,714358103;-2,074724452;biomass only
KGZ;Alai-Western Tian Shan steppe;forest;pasture;;-0,335712162;-1,60269393;-1,938406092;biomass only
KGZ;Alai-Western Tian Shan steppe;nonveg;cropland;;-1,265096603;0,775749237;-0,489347366;biomass only
KGZ;Alai-Western Tian Shan steppe;nonveg;forest;;-0,118904958;-0,318156496;-0,437061455;biomass only
KGZ;Alai-Western Tian Shan steppe;nonveg;otherland;;-0,479271308;-2,032514599;-2,511785907;biomass only
KGZ;Alai-Western Tian Shan steppe;nonveg;pasture;;-0,45461712;-1,920850427;-2,375467547;biomass only
KGZ;Alai-Western Tian Shan steppe;other;cropland;0,122793208;;;;soc only
KGZ;Alai-Western Tian Shan steppe;other;pasture;-2,910269707;;;;soc only
KGZ;Alai-Western Tian Shan steppe;otherland;cropland;;-0,785825295;2,808263836;2,022438541;biomass only
KGZ;Alai-Western Tian Shan steppe;otherland;forest;;0,36036635;1,714358103;2,074724452;biomass only
KGZ;Alai-Western Tian Shan steppe;otherland;nonveg;;0,479271308;2,032514599;2,511785907;biomass only
KGZ;Alai-Western Tian Shan steppe;otherland;pasture;;0,024654188;0,111664172;0,13631836;biomass only
KGZ;Alai-Western Tian Shan steppe;pasture;cropland;3,033062915;-0,810479483;2,696599663;1,88612018;soc + biomass
KGZ;Alai-Western Tian Shan steppe;pasture;forest;;0,335712162;1,60269393;1,938406092;biomass only
KGZ;Alai-Western Tian Shan steppe;pasture;nonveg;;0,45461712;1,920850427;2,375467547;biomass only
KGZ;Alai-Western Tian Shan steppe;pasture;other;2,910269707;;;;soc only
KGZ;Alai-Western Tian Shan steppe;pasture;otherland;;-0,024654188;-0,111664172;-0,13631836;biomass only
KGZ;Central Asian northern desert;cropland;forest;;-8,701323236;-6,336734699;-15,03805794;biomass only
KGZ;Central Asian northern desert;cropland;nonveg;;1,991097505;-1,459960836;0,53113667;biomass only
KGZ;Central Asian northern desert;cropland;other;-6,860458102;;;;soc only
KGZ;Central Asian northern desert;cropland;otherland;;3,008786842;-1,943308263;1,065478579;biomass only
KGZ;Central Asian northern desert;cropland;pasture;3,33626727;1,445085436;-3,421656948;-1,976571512;soc + biomass
KGZ;Central Asian northern desert;forest;cropland;;8,701323236;6,336734699;15,03805794;biomass only
KGZ;Central Asian northern desert;forest;nonveg;;10,69242074;4,876773864;15,5691946;biomass only
KGZ;Central Asian northern desert;forest;otherland;;11,71011008;4,393426436;16,10353651;biomass only
KGZ;Central Asian northern desert;forest;pasture;;10,14640867;2,915077751;13,06148642;biomass only
KGZ;Central Asian northern desert;nonveg;cropland;;-1,991097505;1,459960836;-0,53113667;biomass only
KGZ;Central Asian northern desert;nonveg;forest;;-10,69242074;-4,876773864;-15,5691946;biomass only
KGZ;Central Asian northern desert;nonveg;otherland;;1,017689337;-0,483347428;0,534341909;biomass only
KGZ;Central Asian northern desert;nonveg;pasture;;-0,546012069;-1,961696112;-2,507708181;biomass only
KGZ;Central Asian northern desert;other;cropland;6,860458102;;;;soc only
KGZ;Central Asian northern desert;other;pasture;10,19672537;;;;soc only
KGZ;Central Asian northern desert;otherland;cropland;;-3,008786842;1,943308263;-1,065478579;biomass only
KGZ;Central Asian northern desert;otherland;forest;;-11,71011008;-4,393426436;-16,10353651;biomass only
KGZ;Central Asian northern desert;otherland;nonveg;;-1,017689337;0,483347428;-0,534341909;biomass only
KGZ;Central Asian northern desert;otherland;pasture;;-1,563701406;-1,478348684;-3,04205009;biomass only
KGZ;Central Asian northern desert;pasture;cropland;-3,33626727;-1,445085436;3,421656948;1,976571512;soc + biomass
KGZ;Central Asian northern desert;pasture;forest;;-10,14640867;-2,915077751;-13,06148642;biomass only
KGZ;Central Asian northern desert;pasture;nonveg;;0,546012069;1,961696112;2,507708181;biomass only
KGZ;Central Asian northern desert;pasture;other;-10,19672537;;;;soc only
KGZ;Central Asian northern desert;pasture;otherland;;1,563701406;1,478348684;3,04205009;biomass only
KGZ;Gissaro-Alai open woodlands;cropland;forest;;-10,63636722;-8,575924171;-19,21229139;biomass only
KGZ;Gissaro-Alai open woodlands;cropland;nonveg;;1,972205992;-1,094779863;0,87742613;biomass only
KGZ;Gissaro-Alai open woodlands;cropland;other;0,309612038;;;;soc only
KGZ;Gissaro-Alai open woodlands;cropland;otherland;;2,291011586;-2,368840627;-0,077829041;biomass only
KGZ;Gissaro-Alai open woodlands;cropland;pasture;-0,464965056;0,363946839;-4,337352393;-3,973405554;soc + biomass
KGZ;Gissaro-Alai open woodlands;forest;cropland;;10,63636722;8,575924171;19,21229139;biomass only
KGZ;Gissaro-Alai open woodlands;forest;nonveg;;12,60857321;7,481144309;20,08971752;biomass only
KGZ;Gissaro-Alai open woodlands;forest;otherland;;12,9273788;6,207083544;19,13446235;biomass only
KGZ;Gissaro-Alai open woodlands;forest;pasture;;11,00031405;4,238571778;15,23888583;biomass only
KGZ;Gissaro-Alai open woodlands;nonveg;cropland;;-1,972205992;1,094779863;-0,87742613;biomass only
KGZ;Gissaro-Alai open woodlands;nonveg;forest;;-12,60857321;-7,481144309;-20,08971752;biomass only
KGZ;Gissaro-Alai open woodlands;nonveg;otherland;;0,318805594;-1,274060765;-0,95525517;biomass only
KGZ;Gissaro-Alai open woodlands;nonveg;pasture;;-1,608259153;-3,24257253;-4,850831683;biomass only
KGZ;Gissaro-Alai open woodlands;other;cropland;-0,309612038;;;;soc only
KGZ;Gissaro-Alai open woodlands;other;pasture;-0,774577094;;;;soc only
KGZ;Gissaro-Alai open woodlands;otherland;cropland;;-2,291011586;2,368840627;0,077829041;biomass only
KGZ;Gissaro-Alai open woodlands;otherland;forest;;-12,9273788;-6,207083544;-19,13446235;biomass only
KGZ;Gissaro-Alai open woodlands;otherland;nonveg;;-0,318805594;1,274060765;0,95525517;biomass only
KGZ;Gissaro-Alai open woodlands;otherland;pasture;;-1,927064747;-1,968511766;-3,895576513;biomass only
KGZ;Gissaro-Alai open woodlands;pasture;cropland;0,464965056;-0,363946839;4,337352393;3,973405554;soc + biomass
KGZ;Gissaro-Alai open woodlands;pasture;forest;;-11,00031405;-4,238571778;-15,23888583;biomass only
KGZ;Gissaro-Alai open woodlands;pasture;nonveg;;1,608259153;3,24257253;4,850831683;biomass only
KGZ;Gissaro-Alai open woodlands;pasture;other;0,774577094;;;;soc only
KGZ;Gissaro-Alai open woodlands;pasture;otherland;;1,927064747;1,968511766;3,895576513;biomass only
KGZ;Pamir alpine desert and tundra;cropland;forest;;-4,809045414;-6,235594966;-11,04464038;biomass only
KGZ;Pamir alpine desert and tundra;cropland;nonveg;;2,449861808;0,112253258;2,562115066;biomass only
KGZ;Pamir alpine desert and tundra;cropland;other;0,888255177;;;;soc only
KGZ;Pamir alpine desert and tundra;cropland;otherland;;2,131328937;-1,306546789;0,824782147;biomass only
KGZ;Pamir alpine desert and tundra;cropland;pasture;-0,113673228;0,876986457;-2,339590427;-1,46260397;soc + biomass
KGZ;Pamir alpine desert and tundra;forest;cropland;;4,809045414;6,235594966;11,04464038;biomass only
KGZ;Pamir alpine desert and tundra;forest;nonveg;;7,258907221;6,347848224;13,60675545;biomass only
KGZ;Pamir alpine desert and tundra;forest;otherland;;6,94037435;4,929048177;11,86942253;biomass only
KGZ;Pamir alpine desert and tundra;forest;pasture;;5,686031871;3,896004538;9,582036409;biomass only
KGZ;Pamir alpine desert and tundra;nonveg;cropland;;-2,449861808;-0,112253258;-2,562115066;biomass only
